work_id,tenant,order_id,sender,flow,hub,zone,start_date,start_time,end_date,end_time,start,end,items,references,fee,reviewed,scheduled_time,auto_publish_time,status_code,estimation,distance,channel
998946,490,5430303,c764,sm,ZFo,48,2021-02-09 15:23:16.133282,2021-02-09 15:23:16.133282,2021-02-09 15:54:44.202855,2021-02-09 15:54:44.202855,Moil Crescent,Surcingle Drive,uJZ,cMRl,1.01,OG,2021-02-09 15:23:16.133282,2021-02-09 15:23:16.133282,sm,Po,9.659999999999998,1
998945,490,5430303,c764,sm,cMRl,48,2021-02-09 15:23:16.133282,2021-02-09 15:23:16.133282,2021-02-09 15:54:44.202855,2021-02-09 15:54:44.202855,Moil Crescent,Surcingle Drive,uJZ,cMRl,1.01,OG,2021-02-09 15:23:16.133282,2021-02-09 15:23:16.133282,sm,Po,9.659999999999998,1
998944,490,5430303,c764,cMRl,cMRl,48,2021-02-09 15:23:16.133282,2021-02-09 15:23:16.133282,2021-02-09 15:54:44.202855,2021-02-09 15:54:44.202855,Moil Crescent,Surcingle Drive,uJZ,cMRl,1.01,OG,2021-02-09 15:23:16.133282,2021-02-09 15:23:16.133282,sm,Po,9.659999999999998,1
998943,490,5430303,cMRl,cMRl,cMRl,48,2021-02-09 15:23:16.133282,2021-02-09 15:23:16.133282,2021-02-09 15:54:44.202855,2021-02-09 15:54:44.202855,Moil Crescent,Surcingle Drive,uJZ,cMRl,1.01,OG,2021-02-09 15:23:16.133282,2021-02-09 15:23:16.133282,sm,Po,9.659999999999998,1
998942,490,5430303,cMRl,cMRl,cMRl,1,2021-02-09 15:23:16.133282,2021-02-09 15:23:16.133282,2021-02-09 15:54:44.202855,2021-02-09 15:54:44.202855,Moil Crescent,Surcingle Drive,uJZ,cMRl,1.01,OG,2021-02-09 15:23:16.133282,2021-02-09 15:23:16.133282,sm,Po,9.659999999999998,1
998940,48,5430303,YDrXkTYd021ewI4T,Vgr2UZ,b,35,2022-05-17 17:02:38.793259,2022-05-17 17:02:38.793259,2022-05-17 17:20:52.857077,2022-05-17 17:20:52.857077,Moil Crescent,Surcingle Drive,iWBTpkQeKjIwv,Cp,3063.46,yuv2,2022-05-17 17:02:38.793259,2022-05-17 17:02:38.793259,ZoM,gEomSmXc18JQqer2lwnowGZ,9.659999999999998,6
998939,48,5430303,YDrXkTYd021ewI4T,Vgr2UZ,b,6,2022-05-17 17:02:38.793259,2022-05-17 17:02:38.793259,2022-05-17 17:20:52.857077,2022-05-17 17:20:52.857077,Moil Crescent,Surcingle Drive,iWBTpkQeKjIwv,Cp,3063.46,yuv2,2022-05-17 17:02:38.793259,2022-05-17 17:02:38.793259,ZoM,gEomSmXc18JQqer2lwnowGZ,9.659999999999998,6
998938,48,5430303,YDrXkTYd021ewI4T,Vgr2UZ,b,6,2022-05-17 17:02:38.793259,2022-05-17 17:02:38.793259,2022-05-17 17:20:52.857077,2022-05-17 17:20:52.857077,Moil Crescent,Surcingle Drive,iWBTpkQeKjIwv,Cp,3063.46,yuv2,2022-05-17 17:02:38.793259,2022-05-17 17:02:38.793259,Vgr2UZ,gEomSmXc18JQqer2lwnowGZ,9.659999999999998,6
998936,48,5430303,YDrXkTYd021ewI4T,Vgr2UZ,b,6,2022-05-17 17:02:38.793259,2022-05-17 17:02:38.793259,2022-05-17 17:20:52.857077,2022-05-17 17:20:52.857077,Moil Crescent,Surcingle Drive,iWBTpkQeKjIwv,Cp,3063.46,yuv2,2022-05-17 17:02:38.793259,2022-05-17 17:02:38.793259,Vgr2UZ,Cp,9.659999999999998,6
998935,48,5430303,YDrXkTYd021ewI4T,Vgr2UZ,b,6,2022-05-17 17:02:38.793259,2022-05-17 17:02:38.793259,2022-05-17 17:20:52.857077,2022-05-17 17:20:52.857077,Moil Crescent,Surcingle Drive,iWBTpkQeKjIwv,Cp,3063.46,yuv2,2022-05-17 17:02:38.793259,2022-05-17 17:02:38.793259,Vgr2UZ,Cp,9.659999999999998,1
998934,48,5430303,YDrXkTYd021ewI4T,Vgr2UZ,b,1,2022-05-17 17:02:38.793259,2022-05-17 17:02:38.793259,2022-05-17 17:20:52.857077,2022-05-17 17:20:52.857077,Moil Crescent,Surcingle Drive,iWBTpkQeKjIwv,Cp,3063.46,yuv2,2022-05-17 17:02:38.793259,2022-05-17 17:02:38.793259,Vgr2UZ,Cp,9.659999999999998,1
998933,991,5430303,atJoaj,RmHj3,CXK2Er4h,50,2021-09-03 05:58:28.067744,2021-09-03 05:58:28.067744,2021-09-03 06:24:11.958040,2021-09-03 06:24:11.958040,Moil Crescent,Surcingle Drive,eSZy,nPvsC82,4899.61,u,2021-09-03 05:58:28.067744,2021-09-03 05:58:28.067744,26ygoAS,dleUT4BYJk,9.659999999999998,7
998932,991,5430303,RmHj3,RmHj3,CXK2Er4h,50,2021-09-03 05:58:28.067744,2021-09-03 05:58:28.067744,2021-09-03 06:24:11.958040,2021-09-03 06:24:11.958040,Moil Crescent,Surcingle Drive,eSZy,nPvsC82,4899.61,u,2021-09-03 05:58:28.067744,2021-09-03 05:58:28.067744,26ygoAS,dleUT4BYJk,9.659999999999998,7
998931,991,5430303,RmHj3,RmHj3,CXK2Er4h,50,2021-09-03 05:58:28.067744,2021-09-03 05:58:28.067744,2021-09-03 06:24:11.958040,2021-09-03 06:24:11.958040,Moil Crescent,Surcingle Drive,eSZy,nPvsC82,4899.61,u,2021-09-03 05:58:28.067744,2021-09-03 05:58:28.067744,26ygoAS,CXK2Er4h,9.659999999999998,7
998928,991,5430303,nPvsC82,RmHj3,CXK2Er4h,50,2021-09-03 05:58:28.067744,2021-09-03 05:58:28.067744,2021-09-03 06:24:11.958040,2021-09-03 06:24:11.958040,Moil Crescent,Surcingle Drive,eSZy,nPvsC82,4899.61,u,2021-09-03 05:58:28.067744,2021-09-03 05:58:28.067744,26ygoAS,CXK2Er4h,9.659999999999998,7
998926,940,5430303,PHN2jWy1y,ksdRM,sBfYztWxwZ,70,2024-07-22 10:14:34.535508,2024-07-22 10:14:34.535508,2024-07-22 11:12:54.278429,2024-07-22 11:12:54.278429,Moil Crescent,Surcingle Drive,ogH,nan7rsc9L,2.0,fieVCF,2024-07-22 10:14:34.535508,2024-07-22 10:14:34.535508,SUH5E,jFg1WOske7M,9.659999999999998,8
998925,940,5430303,PHN2jWy1y,ksdRM,sBfYztWxwZ,70,2024-07-22 10:14:34.535508,2024-07-22 10:14:34.535508,2024-07-22 11:12:54.278429,2024-07-22 11:12:54.278429,Moil Crescent,Surcingle Drive,ogH,sBfYztWxwZ,2.0,fieVCF,2024-07-22 10:14:34.535508,2024-07-22 10:14:34.535508,SUH5E,jFg1WOske7M,9.659999999999998,8
998924,940,5430303,PHN2jWy1y,ksdRM,sBfYztWxwZ,70,2024-07-22 10:14:34.535508,2024-07-22 10:14:34.535508,2024-07-22 11:12:54.278429,2024-07-22 11:12:54.278429,Moil Crescent,Surcingle Drive,ogH,sBfYztWxwZ,2.0,fieVCF,2024-07-22 10:14:34.535508,2024-07-22 10:14:34.535508,SUH5E,SUH5E,9.659999999999998,8
998923,940,5430303,PHN2jWy1y,ksdRM,fieVCF,70,2024-07-22 10:14:34.535508,2024-07-22 10:14:34.535508,2024-07-22 11:12:54.278429,2024-07-22 11:12:54.278429,Moil Crescent,Surcingle Drive,ogH,sBfYztWxwZ,2.0,fieVCF,2024-07-22 10:14:34.535508,2024-07-22 10:14:34.535508,SUH5E,SUH5E,9.659999999999998,8
998921,940,5430303,PHN2jWy1y,PHN2jWy1y,fieVCF,70,2024-07-22 10:14:34.535508,2024-07-22 10:14:34.535508,2024-07-22 11:12:54.278429,2024-07-22 11:12:54.278429,Moil Crescent,Surcingle Drive,ogH,sBfYztWxwZ,2.0,fieVCF,2024-07-22 10:14:34.535508,2024-07-22 10:14:34.535508,SUH5E,SUH5E,9.659999999999998,8
998919,737,5430303,W9,KNx,h,98,2023-08-22 08:57:03.307446,2023-08-22 08:57:03.307446,2023-08-22 09:50:23.082035,2023-08-22 09:50:23.082035,Moil Crescent,Surcingle Drive,w4RxIq8FftHUfmx3amUGtpDwOZ,Y,2.0,lhwW,2023-08-22 08:57:03.307446,2023-08-22 08:57:03.307446,2,nGO,9.659999999999998,6
998916,737,5430303,W9,KNx,h,98,2023-08-22 08:57:03.307446,2023-08-22 08:57:03.307446,2023-08-22 09:50:23.082035,2023-08-22 09:50:23.082035,Moil Crescent,Surcingle Drive,w4RxIq8FftHUfmx3amUGtpDwOZ,nGO,2.0,lhwW,2023-08-22 08:57:03.307446,2023-08-22 08:57:03.307446,2,nGO,9.659999999999998,6
998915,737,5430303,W9,2,h,98,2023-08-22 08:57:03.307446,2023-08-22 08:57:03.307446,2023-08-22 09:50:23.082035,2023-08-22 09:50:23.082035,Moil Crescent,Surcingle Drive,w4RxIq8FftHUfmx3amUGtpDwOZ,nGO,2.0,lhwW,2023-08-22 08:57:03.307446,2023-08-22 08:57:03.307446,2,nGO,9.659999999999998,6
998914,737,5430303,nGO,2,h,98,2023-08-22 08:57:03.307446,2023-08-22 08:57:03.307446,2023-08-22 09:50:23.082035,2023-08-22 09:50:23.082035,Moil Crescent,Surcingle Drive,w4RxIq8FftHUfmx3amUGtpDwOZ,nGO,2.0,lhwW,2023-08-22 08:57:03.307446,2023-08-22 08:57:03.307446,2,nGO,9.659999999999998,6
998912,577,5430303,JKq1,9zE,T85a,17,2021-01-05 11:59:06.663219,2021-01-05 11:59:06.663219,2021-01-05 12:07:12.439011,2021-01-05 12:07:12.439011,Moil Crescent,Surcingle Drive,VJfVEF,hxe,0.01,NbniJxx3PcB,2021-01-05 11:59:06.663219,2021-01-05 11:59:06.663219,q1iL,o,9.659999999999998,9
998911,577,5430303,JKq1,9zE,T85a,17,2021-01-05 11:59:06.663219,2021-01-05 11:59:06.663219,2021-01-05 12:07:12.439011,2021-01-05 12:07:12.439011,Moil Crescent,Surcingle Drive,VJfVEF,o,0.01,NbniJxx3PcB,2021-01-05 11:59:06.663219,2021-01-05 11:59:06.663219,q1iL,o,9.659999999999998,9
998910,577,5430303,NbniJxx3PcB,9zE,T85a,17,2021-01-05 11:59:06.663219,2021-01-05 11:59:06.663219,2021-01-05 12:07:12.439011,2021-01-05 12:07:12.439011,Moil Crescent,Surcingle Drive,VJfVEF,o,0.01,NbniJxx3PcB,2021-01-05 11:59:06.663219,2021-01-05 11:59:06.663219,q1iL,o,9.659999999999998,9
998908,577,5430303,NbniJxx3PcB,9zE,o,17,2021-01-05 11:59:06.663219,2021-01-05 11:59:06.663219,2021-01-05 12:07:12.439011,2021-01-05 12:07:12.439011,Moil Crescent,Surcingle Drive,VJfVEF,o,0.01,NbniJxx3PcB,2021-01-05 11:59:06.663219,2021-01-05 11:59:06.663219,q1iL,o,9.659999999999998,9
998906,577,5430303,o,9zE,o,17,2021-01-05 11:59:06.663219,2021-01-05 11:59:06.663219,2021-01-05 12:07:12.439011,2021-01-05 12:07:12.439011,Moil Crescent,Surcingle Drive,VJfVEF,o,0.01,NbniJxx3PcB,2021-01-05 11:59:06.663219,2021-01-05 11:59:06.663219,q1iL,o,9.659999999999998,9
998905,945,5430303,YpY,R3oyxXKoxznTc3,M,71,2024-06-15 15:39:26.795850,2024-06-15 15:39:26.795850,2024-06-15 15:44:44.353886,2024-06-15 15:44:44.353886,Moil Crescent,Surcingle Drive,fpfKSYMzq1uP,sta,1.5,yRT,2024-06-15 15:39:26.795850,2024-06-15 15:39:26.795850,MTu0FwZ6fvGoaTB6iE35CPWCQgaM0kA6Ij,693,9.659999999999998,8
998904,945,5430303,YpY,R3oyxXKoxznTc3,M,71,2024-06-15 15:39:26.795850,2024-06-15 15:39:26.795850,2024-06-15 15:44:44.353886,2024-06-15 15:44:44.353886,Moil Crescent,Surcingle Drive,fpfKSYMzq1uP,sta,1.5,yRT,2024-06-15 15:39:26.795850,2024-06-15 15:39:26.795850,MTu0FwZ6fvGoaTB6iE35CPWCQgaM0kA6Ij,yRT,9.659999999999998,8
998903,945,5430303,YpY,R3oyxXKoxznTc3,M,71,2024-06-15 15:39:26.795850,2024-06-15 15:39:26.795850,2024-06-15 15:44:44.353886,2024-06-15 15:44:44.353886,Moil Crescent,Surcingle Drive,fpfKSYMzq1uP,sta,1.5,yRT,2024-06-15 15:39:26.795850,2024-06-15 15:39:26.795850,MTu0FwZ6fvGoaTB6iE35CPWCQgaM0kA6Ij,MTu0FwZ6fvGoaTB6iE35CPWCQgaM0kA6Ij,9.659999999999998,8
998901,945,5430303,YpY,R3oyxXKoxznTc3,M,71,2024-06-15 15:39:26.795850,2024-06-15 15:39:26.795850,2024-06-15 15:44:44.353886,2024-06-15 15:44:44.353886,Moil Crescent,Surcingle Drive,M,sta,1.5,yRT,2024-06-15 15:39:26.795850,2024-06-15 15:39:26.795850,MTu0FwZ6fvGoaTB6iE35CPWCQgaM0kA6Ij,MTu0FwZ6fvGoaTB6iE35CPWCQgaM0kA6Ij,9.659999999999998,8
998898,705,5430303,uaz2p8E,cCIwIfq,W,92,2022-11-05 00:19:27.316286,2022-11-05 00:19:27.316286,2022-11-05 00:38:15.972730,2022-11-05 00:38:15.972730,Moil Crescent,Surcingle Drive,5RtTd3dGl,Iyfo,1.01,H,2022-11-05 00:19:27.316286,2022-11-05 00:19:27.316286,cOjx,rVroAg9ZWYe,9.659999999999998,10
998897,705,5430303,uaz2p8E,Iyfo,W,92,2022-11-05 00:19:27.316286,2022-11-05 00:19:27.316286,2022-11-05 00:38:15.972730,2022-11-05 00:38:15.972730,Moil Crescent,Surcingle Drive,5RtTd3dGl,Iyfo,1.01,H,2022-11-05 00:19:27.316286,2022-11-05 00:19:27.316286,cOjx,rVroAg9ZWYe,9.659999999999998,10
998896,705,5430303,uaz2p8E,Iyfo,W,92,2022-11-05 00:19:27.316286,2022-11-05 00:19:27.316286,2022-11-05 00:38:15.972730,2022-11-05 00:38:15.972730,Moil Crescent,Surcingle Drive,5RtTd3dGl,Iyfo,1.01,W,2022-11-05 00:19:27.316286,2022-11-05 00:19:27.316286,cOjx,rVroAg9ZWYe,9.659999999999998,10
998893,705,5430303,uaz2p8E,Iyfo,W,92,2022-11-05 00:19:27.316286,2022-11-05 00:19:27.316286,2022-11-05 00:38:15.972730,2022-11-05 00:38:15.972730,Moil Crescent,Surcingle Drive,5RtTd3dGl,Iyfo,1.01,W,2022-11-05 00:19:27.316286,2022-11-05 00:19:27.316286,Iyfo,rVroAg9ZWYe,9.659999999999998,10
998892,705,5430303,Iyfo,Iyfo,W,92,2022-11-05 00:19:27.316286,2022-11-05 00:19:27.316286,2022-11-05 00:38:15.972730,2022-11-05 00:38:15.972730,Moil Crescent,Surcingle Drive,5RtTd3dGl,Iyfo,1.01,W,2022-11-05 00:19:27.316286,2022-11-05 00:19:27.316286,Iyfo,rVroAg9ZWYe,9.659999999999998,10
998891,565,5430303,7P,vk27YCOjXQvkttTKy,cP,65,2021-10-08 09:30:12.816871,2021-10-08 09:30:12.816871,2021-10-08 09:40:48.182455,2021-10-08 09:40:48.182455,Moil Crescent,Surcingle Drive,XHLCyPeWo94Ot9,i,2.0,C,2021-10-08 09:30:12.816871,2021-10-08 09:30:12.816871,j8zajpFiq,A7nLO,9.659999999999998,3
998890,565,5430303,7P,vk27YCOjXQvkttTKy,C,65,2021-10-08 09:30:12.816871,2021-10-08 09:30:12.816871,2021-10-08 09:40:48.182455,2021-10-08 09:40:48.182455,Moil Crescent,Surcingle Drive,XHLCyPeWo94Ot9,i,2.0,C,2021-10-08 09:30:12.816871,2021-10-08 09:30:12.816871,j8zajpFiq,A7nLO,9.659999999999998,3
998888,565,5430303,A7nLO,vk27YCOjXQvkttTKy,C,65,2021-10-08 09:30:12.816871,2021-10-08 09:30:12.816871,2021-10-08 09:40:48.182455,2021-10-08 09:40:48.182455,Moil Crescent,Surcingle Drive,XHLCyPeWo94Ot9,i,2.0,C,2021-10-08 09:30:12.816871,2021-10-08 09:30:12.816871,j8zajpFiq,A7nLO,9.659999999999998,3
998887,565,5430303,A7nLO,vk27YCOjXQvkttTKy,XHLCyPeWo94Ot9,65,2021-10-08 09:30:12.816871,2021-10-08 09:30:12.816871,2021-10-08 09:40:48.182455,2021-10-08 09:40:48.182455,Moil Crescent,Surcingle Drive,XHLCyPeWo94Ot9,i,2.0,C,2021-10-08 09:30:12.816871,2021-10-08 09:30:12.816871,j8zajpFiq,A7nLO,9.659999999999998,3
998885,565,5430303,A7nLO,vk27YCOjXQvkttTKy,XHLCyPeWo94Ot9,65,2021-10-08 09:30:12.816871,2021-10-08 09:30:12.816871,2021-10-08 09:40:48.182455,2021-10-08 09:40:48.182455,Moil Crescent,Surcingle Drive,XHLCyPeWo94Ot9,i,2.0,C,2021-10-08 09:30:12.816871,2021-10-08 09:30:12.816871,j8zajpFiq,C,9.659999999999998,3
998884,625,5430303,n,jWXh,jegNRfj6Fd,9,2024-02-14 03:41:37.732368,2024-02-14 03:41:37.732368,2024-02-14 04:39:56.805840,2024-02-14 04:39:56.805840,Moil Crescent,Surcingle Drive,S,uvoS,1.5,iG,2024-02-14 03:41:37.732368,2024-02-14 03:41:37.732368,zsCMJzMmDi5,D9o9OPDw,9.659999999999998,2
998883,625,5430303,n,jWXh,jegNRfj6Fd,9,2024-02-14 03:41:37.732368,2024-02-14 03:41:37.732368,2024-02-14 04:39:56.805840,2024-02-14 04:39:56.805840,Moil Crescent,Surcingle Drive,S,iG,1.5,iG,2024-02-14 03:41:37.732368,2024-02-14 03:41:37.732368,zsCMJzMmDi5,D9o9OPDw,9.659999999999998,2
998881,625,5430303,n,iG,jegNRfj6Fd,9,2024-02-14 03:41:37.732368,2024-02-14 03:41:37.732368,2024-02-14 04:39:56.805840,2024-02-14 04:39:56.805840,Moil Crescent,Surcingle Drive,S,iG,1.5,iG,2024-02-14 03:41:37.732368,2024-02-14 03:41:37.732368,zsCMJzMmDi5,D9o9OPDw,9.659999999999998,2
998880,625,5430303,n,iG,jegNRfj6Fd,9,2024-02-14 03:41:37.732368,2024-02-14 03:41:37.732368,2024-02-14 04:39:56.805840,2024-02-14 04:39:56.805840,Moil Crescent,Surcingle Drive,S,iG,1.5,iG,2024-02-14 03:41:37.732368,2024-02-14 03:41:37.732368,S,D9o9OPDw,9.659999999999998,2
998878,625,5430303,n,iG,jegNRfj6Fd,9,2024-02-14 03:41:37.732368,2024-02-14 03:41:37.732368,2024-02-14 04:39:56.805840,2024-02-14 04:39:56.805840,Moil Crescent,Surcingle Drive,S,iG,1.5,iG,2024-02-14 03:41:37.732368,2024-02-14 03:41:37.732368,S,D9o9OPDw,9.659999999999998,9
998877,126,5430303,Jge,z3ZjGNy,OmsiEweu,95,2022-01-27 20:28:56.983547,2022-01-27 20:28:56.983547,2022-01-27 20:58:54.422791,2022-01-27 20:58:54.422791,Moil Crescent,Surcingle Drive,h6,pdOybQ,0.01,1LJVdi,2022-01-27 20:28:56.983547,2022-01-27 20:28:56.983547,Z,1,9.659999999999998,2
998875,126,5430303,Jge,z3ZjGNy,OmsiEweu,95,2022-01-27 20:28:56.983547,2022-01-27 20:28:56.983547,2022-01-27 20:58:54.422791,2022-01-27 20:58:54.422791,Moil Crescent,Surcingle Drive,h6,pdOybQ,0.01,1LJVdi,2022-01-27 20:28:56.983547,2022-01-27 20:28:56.983547,1LJVdi,1,9.659999999999998,2
998874,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,0.01,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
998873,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,7432.87,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
998872,1,5430303,a,r5chu,2yk,59,2024-05-13 01:38:21.833055,2024-05-13 01:38:21.833055,2024-05-13 01:47:09.826273,2024-05-13 01:47:09.826273,Moil Crescent,Surcingle Drive,KX6snjIy,N,7432.87,zUj,2024-05-13 01:38:21.833055,2024-05-13 01:38:21.833055,F,JG,9.659999999999998,9
998871,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,1.9,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
998870,225,5430303,FRtZKOnpw,IBL,Zt243,86,2022-03-26 10:48:37.979811,2022-03-26 10:48:37.979811,2022-03-26 11:40:58.157364,2022-03-26 11:40:58.157364,Moil Crescent,Surcingle Drive,1ojLIEJzGVU,84IK,1.9,M,2022-03-26 10:48:37.979811,2022-03-26 10:48:37.979811,TQE,hT,9.659999999999998,2
998869,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,1.5,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
998868,395,5430303,GWDCHa3eDeti,RkM,TN8,93,2021-12-28 16:57:14.903754,2021-12-28 16:57:14.903754,2021-12-28 17:16:23.622132,2021-12-28 17:16:23.622132,Moil Crescent,Surcingle Drive,GZ,HF3Fj,1.5,rvN,2021-12-28 16:57:14.903754,2021-12-28 16:57:14.903754,L,Do5WPYq,9.659999999999998,9
998867,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,10000.0,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
998866,269,5430303,MqRX5lje,rXlH,Mg5kMaKh,23,2022-04-25 09:15:25.909947,2022-04-25 09:15:25.909947,2022-04-25 09:36:04.354200,2022-04-25 09:36:04.354200,Moil Crescent,Surcingle Drive,78,6,10000.0,Q9,2022-04-25 09:15:25.909947,2022-04-25 09:15:25.909947,k9E9k,mLJu4saVUkYr,9.659999999999998,2
998865,1,5430303,0,0,0,1,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,2020-01-01 00:02:00.000000,Moil Crescent,Surcingle Drive,0,0,0.33,0,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000,0,0,9.659999999999998,1
998864,586,5430303,mD,0afTW1FvUBH15,KFOpQC1iKmYoP,68,2021-09-18 19:48:01.422695,2021-09-18 19:48:01.422695,2021-09-18 19:56:18.547796,2021-09-18 19:56:18.547796,Moil Crescent,Surcingle Drive,G8,0oFizPcg8QdhPu,0.33,Bu,2021-09-18 19:48:01.422695,2021-09-18 19:48:01.422695,q2R0qPG,NxKk2H,9.659999999999998,7
998861,586,5430303,mD,0afTW1FvUBH15,KFOpQC1iKmYoP,7,2021-09-18 19:48:01.422695,2021-09-18 19:48:01.422695,2021-09-18 19:56:18.547796,2021-09-18 19:56:18.547796,Moil Crescent,Surcingle Drive,G8,0oFizPcg8QdhPu,0.33,Bu,2021-09-18 19:48:01.422695,2021-09-18 19:48:01.422695,q2R0qPG,NxKk2H,9.659999999999998,7
998860,586,5430303,mD,0afTW1FvUBH15,KFOpQC1iKmYoP,7,2021-09-18 19:48:01.422695,2021-09-18 19:48:01.422695,2021-09-18 19:56:18.547796,2021-09-18 19:56:18.547796,Moil Crescent,Surcingle Drive,G8,0oFizPcg8QdhPu,0.33,Bu,2021-09-18 19:48:01.422695,2021-09-18 19:48:01.422695,q2R0qPG,G8,9.659999999999998,7
998859,586,5430303,mD,0afTW1FvUBH15,KFOpQC1iKmYoP,7,2021-09-18 19:48:01.422695,2021-09-18 19:48:01.422695,2021-09-18 19:56:18.547796,2021-09-18 19:56:18.547796,Moil Crescent,Surcingle Drive,0oFizPcg8QdhPu,0oFizPcg8QdhPu,0.33,Bu,2021-09-18 19:48:01.422695,2021-09-18 19:48:01.422695,q2R0qPG,G8,9.659999999999998,7
998857,428,5430303,m9a,cw,kHIHfd5ubZB6,52,2020-03-19 01:15:59.422941,2020-03-19 01:15:59.422941,2020-03-19 01:45:28.963030,2020-03-19 01:45:28.963030,Moil Crescent,Surcingle Drive,qA,E,10000.0,jOgcwEOLTkkTktacv,2020-03-19 01:15:59.422941,2020-03-19 01:15:59.422941,qxfXTE3yv,HOBok,9.659999999999998,3
998856,428,5430303,jOgcwEOLTkkTktacv,cw,kHIHfd5ubZB6,52,2020-03-19 01:15:59.422941,2020-03-19 01:15:59.422941,2020-03-19 01:45:28.963030,2020-03-19 01:45:28.963030,Moil Crescent,Surcingle Drive,qA,E,10000.0,jOgcwEOLTkkTktacv,2020-03-19 01:15:59.422941,2020-03-19 01:15:59.422941,qxfXTE3yv,HOBok,9.659999999999998,3
998855,428,5430303,jOgcwEOLTkkTktacv,E,kHIHfd5ubZB6,52,2020-03-19 01:15:59.422941,2020-03-19 01:15:59.422941,2020-03-19 01:45:28.963030,2020-03-19 01:45:28.963030,Moil Crescent,Surcingle Drive,qA,E,10000.0,jOgcwEOLTkkTktacv,2020-03-19 01:15:59.422941,2020-03-19 01:15:59.422941,qxfXTE3yv,HOBok,9.659999999999998,3
998854,428,5430303,jOgcwEOLTkkTktacv,E,kHIHfd5ubZB6,52,2020-03-19 01:15:59.422941,2020-03-19 01:15:59.422941,2020-03-19 01:45:28.963030,2020-03-19 01:45:28.963030,Moil Crescent,Surcingle Drive,qA,E,10000.0,qA,2020-03-19 01:15:59.422941,2020-03-19 01:15:59.422941,qxfXTE3yv,HOBok,9.659999999999998,3
998853,428,5430303,jOgcwEOLTkkTktacv,E,E,52,2020-03-19 01:15:59.422941,2020-03-19 01:15:59.422941,2020-03-19 01:45:28.963030,2020-03-19 01:45:28.963030,Moil Crescent,Surcingle Drive,qA,E,10000.0,qA,2020-03-19 01:15:59.422941,2020-03-19 01:15:59.422941,qxfXTE3yv,HOBok,9.659999999999998,3
998851,428,5430303,jOgcwEOLTkkTktacv,E,E,52,2020-03-19 01:15:59.422941,2020-03-19 01:15:59.422941,2020-03-19 01:45:28.963030,2020-03-19 01:45:28.963030,Moil Crescent,Surcingle Drive,qA,E,10000.0,E,2020-03-19 01:15:59.422941,2020-03-19 01:15:59.422941,qxfXTE3yv,HOBok,9.659999999999998,3
998850,2,5430303,E34Wy0r4YgCd,J,Sa,31,2021-01-19 00:55:31.044347,2021-01-19 00:55:31.044347,2021-01-19 01:21:44.359033,2021-01-19 01:21:44.359033,Moil Crescent,Surcingle Drive,dlTr6S1jK9E,53irwnUr9rttFtYWWXA,1.0,4,2021-01-19 00:55:31.044347,2021-01-19 00:55:31.044347,wg0Drv,jO,9.659999999999998,7
998849,2,5430303,E34Wy0r4YgCd,J,Sa,31,2021-01-19 00:55:31.044347,2021-01-19 00:55:31.044347,2021-01-19 01:21:44.359033,2021-01-19 01:21:44.359033,Moil Crescent,Surcingle Drive,53irwnUr9rttFtYWWXA,53irwnUr9rttFtYWWXA,1.0,4,2021-01-19 00:55:31.044347,2021-01-19 00:55:31.044347,wg0Drv,jO,9.659999999999998,7
998847,2,5430303,E34Wy0r4YgCd,J,Sa,31,2021-01-19 00:55:31.044347,2021-01-19 00:55:31.044347,2021-01-19 01:21:44.359033,2021-01-19 01:21:44.359033,Moil Crescent,Surcingle Drive,Sa,53irwnUr9rttFtYWWXA,1.0,4,2021-01-19 00:55:31.044347,2021-01-19 00:55:31.044347,wg0Drv,jO,9.659999999999998,7
